"species","filter","methodPA","nPA","initial","cleaned","x","y","min_geom","AUC","TSS","OUC","boyce","COI"
"Phillyrealat","control","random","Npresences",-0.795080101807894,-0.749349261786167,-0.0404086119579781,-0.604367558536219,-0.477033861178208,0.944543333333333,0.825516666666667,0.0416164845011415,0.735332464146023,NA
"Phillyrealat","country","disk","1000",-0.795080101807894,-0.749349261786167,-0.0404086119579781,-0.604367558536219,-0.477033861178208,0.973963448275862,0.935936551724138,0.0723569849110548,0.644719687092569,NA
"Phillyrealat","country","disk","Npresences",-0.795080101807894,-0.749349261786167,-0.0404086119579781,-0.604367558536219,-0.477033861178208,0.973808571428571,0.937556785714286,0.0774062126083439,0.65645371577575,NA
"Phillyrealat","country","random","1000",-0.795080101807894,-0.749349261786167,-0.0404086119579781,-0.604367558536219,-0.477033861178208,0.908286713286713,0.726311188811189,0.075214347072958,0.79400260756193,NA
"Phillyrealat","country","random","Npresences",-0.795080101807894,-0.749349261786167,-0.0404086119579781,-0.604367558536219,-0.477033861178208,0.90894983277592,0.733120401337793,0.0600709645318878,0.826597131681877,NA
"Phillyrealat","pixel","disk","1000",-0.795080101807894,-0.749349261786167,-0.0404086119579781,-0.604367558536219,-0.477033861178208,0.974523333333333,0.939084444444444,0.05426500320636,0.58148631029987,NA
"Phillyrealat","pixel","disk","Npresences",-0.795080101807894,-0.749349261786167,-0.0404086119579781,-0.604367558536219,-0.477033861178208,0.977471478873239,0.943647535211268,0.0475209229961883,0.565840938722295,NA
"Phillyrealat","pixel","random","1000",-0.795080101807894,-0.749349261786167,-0.0404086119579781,-0.604367558536219,-0.477033861178208,0.927114186851211,0.782522491349481,0.0483575706569608,0.719687092568449,NA
"Phillyrealat","pixel","random","Npresences",-0.795080101807894,-0.749349261786167,-0.0404086119579781,-0.604367558536219,-0.477033861178208,0.936706666666667,0.801996666666667,0.0426977736211835,0.692307692307692,NA
"Pistacialent","control","disk","1000",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.9950032,0.979416,0.020411883891661,0.569752281616688,NA
"Pistacialent","control","disk","Npresences",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.982434,0.955323333333333,0.0397045358290319,0.624511082138201,NA
"Pistacialent","control","random","1000",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.968256,0.86254,0.025737979960522,0.70599739243807,NA
"Pistacialent","control","random","Npresences",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.947934482758621,0.832475862068966,0.0484287747131968,0.78748370273794,NA
"Pistacialent","country","disk","1000",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.9943972,0.9782116,0.0538350570013511,0.530638852672751,NA
"Pistacialent","country","disk","Npresences",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.970155333333333,0.9327,0.0747556579461658,0.61277705345502,NA
"Pistacialent","country","random","1000",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.950016194331984,0.786668016194332,0.0445705818373042,0.790743155149935,NA
"Pistacialent","country","random","Npresences",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.929663333333333,0.764436666666667,0.0511902726984704,0.84354628422425,NA
"Pistacialent","pixel","disk","1000",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.995933064516129,0.980592741935484,0.0205717663940807,0.500651890482399,NA
"Pistacialent","pixel","disk","Npresences",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.978329865771812,0.946936241610738,0.0462445848444235,0.586701434159061,NA
"Pistacialent","pixel","random","1000",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.963544,0.836844,0.032505304919939,0.699478487614081,NA
"Pistacialent","pixel","random","Npresences",-0.072390334681452,-0.51459781377508,-0.0136298752023701,-0.964478684871813,-0.45216244159301,0.941855172413793,0.806072413793103,0.0392803055459685,0.799217731421121,NA
"Pistaciatere","control","disk","1000",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.972778321678322,0.933086363636364,0.0546512906551753,0.646023468057366,NA
"Pistaciatere","control","disk","Npresences",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.979654333333333,0.947166333333333,0.0463309224844772,0.594524119947849,NA
"Pistaciatere","control","random","1000",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.934704697986577,0.821587248322148,0.0557918620513954,0.723598435462842,NA
"Pistaciatere","control","random","Npresences",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.937351535836177,0.827511945392492,0.0532048902161925,0.709908735332464,NA
"Pistaciatere","country","disk","1000",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.958088333333333,0.904980666666667,0.0911450570340135,0.71903520208605,NA
"Pistaciatere","country","disk","Npresences",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.971485517241379,0.932618620689655,0.0952848543310902,0.685788787483703,NA
"Pistaciatere","country","random","1000",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.887973333333333,0.702596666666667,0.0791625248914791,0.761408083441982,NA
"Pistaciatere","country","random","Npresences",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.913836666666667,0.755263333333333,0.0530991728788758,0.750325945241199,NA
"Pistaciatere","pixel","disk","1000",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.970387671232877,0.927947602739726,0.0601471223871432,0.632985658409387,NA
"Pistaciatere","pixel","disk","Npresences",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.978355363321799,0.944929411764706,0.0467500356564655,0.627770534550196,NA
"Pistaciatere","pixel","random","1000",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.918844827586207,0.778703448275862,0.063768730531842,0.673402868318122,NA
"Pistaciatere","pixel","random","Npresences",-0.728083968889735,-0.712912373373881,-0.104769827768509,-0.641524323480965,-1.1622843525083,0.930907473309609,0.798384341637011,0.0478225603628576,0.675358539765319,NA
"Prunusspinos","control","disk","1000",1.72867722270528,1.74961890399837,0.663346286077195,1.03745036877357,1.16176398677747,0.99471,0.979850909090909,0.478124404591464,0.664928292046936,0.619812129263238
"Prunusspinos","control","disk","Npresences",1.72867722270528,1.74961890399837,0.663346286077195,1.03745036877357,1.16176398677747,0.991339147286822,0.975585271317829,0.458872798417397,0.739243807040417,0.661396224018769
"Prunusspinos","control","random","1000",1.72867722270528,1.74961890399837,0.663346286077195,1.03745036877357,1.16176398677747,0.922971193415638,0.741930452674897,0.234797389620104,0.404172099087353,0.668086764415452
"Prunusspinos","control","random","Npresences",1.72867722270528,1.74961890399837,0.663346286077195,1.03745036877357,1.16176398677747,0.909765342960289,0.716631768953069,0.162317920667358,0.888526727509778,0.788314058484958
"Prunusspinos","country","disk","1000",1.72867722270528,1.74961890399837,0.663346286077195,1.03745036877357,1.16176398677747,0.988708860759494,0.973233755274262,0.606601563222996,0.515645371577575,0.522755173497196
"Prunusspinos","country","random","1000",1.72867722270528,1.74961890399837,0.663346286077195,1.03745036877357,1.16176398677747,0.946835,0.764885,0.197449283441137,0.664928292046936,0.710869712601908
"Prunusspinos","country","random","Npresences",1.72867722270528,1.74961890399837,0.663346286077195,1.03745036877357,1.16176398677747,0.899138686131387,0.694459854014599,0.12908685697239,0.776401564537158,0.838161086990396
"Prunusspinos","pixel","disk","1000",1.72867722270528,1.74961890399837,0.663346286077195,1.03745036877357,1.16176398677747,0.997555,0.98125,0.467678802204059,0.478487614080834,0.639644326145761
"Prunusspinos","pixel","random","1000",1.72867722270528,1.74961890399837,0.663346286077195,1.03745036877357,1.16176398677747,0.921371428571429,0.712004761904762,0.277063964977185,0.423728813559322,0.638646275389971
"Prunusspinos","pixel","random","Npresences",1.72867722270528,1.74961890399837,0.663346286077195,1.03745036877357,1.16176398677747,0.904555133079848,0.680969961977186,0.146095372062969,0.888526727509778,0.814756177417619
"Rhamnusalate","control","disk","1000",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.996944,0.9843348,0.0146494724476231,0.479791395045632,NA
"Rhamnusalate","control","disk","Npresences",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.982189,0.95505,0.0384380508379542,0.545632333767927,NA
"Rhamnusalate","control","random","1000",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.9644,0.86088,0.018106135416179,0.621251629726206,NA
"Rhamnusalate","control","random","Npresences",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.944715789473684,0.825256140350877,0.0431533053815677,0.726857887874837,NA
"Rhamnusalate","country","disk","1000",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.995803930131004,0.982426200873362,0.0492955262295492,0.554106910039113,NA
"Rhamnusalate","country","disk","Npresences",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.977060333333333,0.945773,0.0648264482785276,0.589308996088657,NA
"Rhamnusalate","country","random","1000",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.934709956709957,0.763502164502164,0.0392348503571635,0.717731421121252,NA
"Rhamnusalate","country","random","Npresences",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.911833333333333,0.739583333333333,0.0448155499206848,0.793350717079531,NA
"Rhamnusalate","pixel","disk","1000",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.996734,0.9831756,0.0161234726240001,0.492829204693611,NA
"Rhamnusalate","pixel","disk","Npresences",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.979826333333333,0.950013,0.04186782175469,0.609517601043025,NA
"Rhamnusalate","pixel","random","1000",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.952534412955466,0.824028340080972,0.0226685843131149,0.644067796610169,NA
"Rhamnusalate","pixel","random","Npresences",-0.673275089175635,-0.613731563133142,-0.385269856877163,-0.756262902195124,-0.474746834089914,0.935456666666667,0.795236666666667,0.0413354788908281,0.720338983050847,NA
"Rhamnuslycio","control","disk","1000",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.988699615384615,0.964148461538462,0.0167817290827197,0.831812255541069,NA
"Rhamnuslycio","control","disk","Npresences",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.984557785467128,0.95438339100346,0.0178760287298568,0.788135593220339,NA
"Rhamnuslycio","control","random","1000",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.976020761245675,0.920851211072664,0.0161930435596802,0.708604954367666,NA
"Rhamnuslycio","control","random","Npresences",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.971435251798561,0.908708633093525,0.0219551283796069,0.673402868318122,NA
"Rhamnuslycio","country","disk","1000",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.986224,0.956072363636364,0.0397106872497923,0.822685788787484,NA
"Rhamnuslycio","country","disk","Npresences",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.983542124542125,0.949969963369963,0.069865278441611,0.847457627118644,NA
"Rhamnuslycio","country","random","1000",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.958033582089552,0.852865671641791,0.032947445091765,0.778357235984355,NA
"Rhamnuslycio","country","random","Npresences",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.959823308270677,0.860522556390977,0.0377158849281481,0.792698826597132,NA
"Rhamnuslycio","pixel","disk","1000",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.988219230769231,0.962864230769231,0.0157501957022799,0.800521512385919,NA
"Rhamnuslycio","pixel","disk","Npresences",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.98471690647482,0.951534892086331,0.0220914395086702,0.799217731421121,NA
"Rhamnuslycio","pixel","random","1000",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.971403846153846,0.902061538461538,0.0130748720450044,0.769230769230769,NA
"Rhamnuslycio","pixel","random","Npresences",-0.801798282937002,-0.733325031234816,-1.1933520738189,-1.21919836857176,-0.298216930712219,0.967755555555556,0.89312962962963,0.0226310769776818,0.760104302477184,NA
"Rosacanina","control","disk","1000",0.56484940123689,0.632358253596081,0.534536320239936,1.1448616030561,2.01239512442983,0.995147755102041,0.976428571428571,0.381280791127147,0.48761408083442,0.592766886946297
"Rosacanina","control","disk","Npresences",0.56484940123689,0.632358253596081,0.534536320239936,1.1448616030561,2.01239512442983,0.974150740740741,0.937988888888889,0.398167584298961,0.580834419817471,0.586582811272967
"Rosacanina","control","random","1000",0.56484940123689,0.632358253596081,0.534536320239936,1.1448616030561,2.01239512442983,0.920861924686192,0.730100418410042,0.193921579728401,0.515645371577575,0.621999195731303
"Rosacanina","control","random","Npresences",0.56484940123689,0.632358253596081,0.534536320239936,1.1448616030561,2.01239512442983,0.900496296296296,0.689292962962963,0.142377409805474,0.930247718383312,0.706646176683108
"Rosacanina","country","disk","1000",0.56484940123689,0.632358253596081,0.534536320239936,1.1448616030561,2.01239512442983,0.996700416666667,0.9872325,0.608247585431258,0.324641460234681,0.426347048809361
"Rosacanina","country","random","1000",0.56484940123689,0.632358253596081,0.534536320239936,1.1448616030561,2.01239512442983,0.888233050847458,0.647114406779661,0.219953140327517,0.478487614080834,0.570526328143445
"Rosacanina","country","random","Npresences",0.56484940123689,0.632358253596081,0.534536320239936,1.1448616030561,2.01239512442983,0.862537162162162,0.615908783783784,0.134146754390645,0.860495436766623,0.697589086995213
"Rosacanina","pixel","disk","1000",0.56484940123689,0.632358253596081,0.534536320239936,1.1448616030561,2.01239512442983,0.995665502183406,0.975737991266376,0.385576333687902,0.739243807040417,0.598058124559126
"Rosacanina","pixel","random","1000",0.56484940123689,0.632358253596081,0.534536320239936,1.1448616030561,2.01239512442983,0.901255411255411,0.675550216450216,0.228148520338339,0.559322033898305,0.581227056466175
"Rosacanina","pixel","random","Npresences",0.56484940123689,0.632358253596081,0.534536320239936,1.1448616030561,2.01239512442983,0.887767857142857,0.644053571428571,0.116873074959145,0.860495436766623,0.730276905535614
"Rubiaperegri","control","disk","1000",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.995541949152542,0.982388983050847,0.0133265359226641,0.483702737940026,NA
"Rubiaperegri","control","disk","Npresences",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.979686896551724,0.9519,0.0386835632948534,0.516949152542373,NA
"Rubiaperegri","control","random","1000",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.969205479452055,0.865260273972603,0.0157119806812726,0.458930899608866,NA
"Rubiaperegri","control","random","Npresences",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.942224137931034,0.827844827586207,0.0347694088212462,0.557366362451108,NA
"Rubiaperegri","country","disk","1000",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.997534112149533,0.981943925233645,0.0261569842578066,0.441981747066493,NA
"Rubiaperegri","country","disk","Npresences",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.96715,0.926337593984962,0.0867791814146526,0.633637548891786,NA
"Rubiaperegri","country","random","1000",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.930630705394191,0.758489626556017,0.0273999523128798,0.597131681877445,NA
"Rubiaperegri","country","random","Npresences",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.916284722222222,0.729795138888889,0.0423223192053889,0.724250325945241,NA
"Rubiaperegri","pixel","disk","1000",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.996068918918919,0.98049954954955,0.0139276875992801,0.563885267275098,NA
"Rubiaperegri","pixel","disk","Npresences",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.976387037037037,0.944048148148148,0.048143958488253,0.507822685788788,NA
"Rubiaperegri","pixel","random","1000",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.961368421052632,0.827674641148325,0.0172601245308861,0.559973924380704,NA
"Rubiaperegri","pixel","random","Npresences",-0.395407404108292,-0.472231254145555,-0.340718307532561,-0.332887694391255,-0.658852514697582,0.932131034482759,0.790458620689655,0.0271497038063685,0.591264667535854,NA
"Rubusulmifol","control","disk","1000",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.998733636363636,0.985840909090909,0.0374888267335303,0.507170795306389,0.821611145152374
"Rubusulmifol","control","disk","Npresences",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.973656,0.939736666666667,0.0811735495439783,0.509778357235984,0.803211243661231
"Rubusulmifol","control","random","1000",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.946398340248963,0.801365145228216,0.0373792443442313,0.61277705345502,0.859007452916631
"Rubusulmifol","control","random","Npresences",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.923982517482517,0.767702797202797,0.07164859165127,0.653194263363755,0.835641771830474
"Rubusulmifol","country","disk","1000",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.996358130081301,0.986169512195122,0.0578491584529775,0.477183833116036,0.81951088435818
"Rubusulmifol","country","disk","Npresences",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.977339084507042,0.94782323943662,0.095593405241446,0.575619295958279,0.794351374460227
"Rubusulmifol","country","random","1000",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.9053,0.671956,0.0482926813335409,0.594524119947849,0.857851582693152
"Rubusulmifol","country","random","Npresences",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.881946666666667,0.635256666666667,0.0845360903311642,0.781616688396349,0.828491109415347
"Rubusulmifol","pixel","disk","1000",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.998897142857143,0.98457619047619,0.0365673112412043,0.530638852672751,0.835350581551203
"Rubusulmifol","pixel","disk","Npresences",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.972873666666667,0.93756,0.07503083875983,0.490221642764016,0.814675864731231
"Rubusulmifol","pixel","random","1000",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.933902777777778,0.757342592592593,0.0464411036846466,0.717079530638853,0.854219803292126
"Rubusulmifol","pixel","random","Npresences",-0.43806701028552,-0.443453524388871,-0.254348969749261,-0.0433952621166584,-0.57980714095842,0.913549488054607,0.726924914675768,0.0520640466332131,0.71903520208605,0.851794171886177
"Sambucusnigr","control","disk","1000",1.96212979697874,2.14070660426081,0.704322399360135,1.21187895212665,0.56256288964444,0.996825991189427,0.981091629955947,0.396523086336551,0.739243807040417,NA
"Sambucusnigr","control","disk","Npresences",1.96212979697874,2.14070660426081,0.704322399360135,1.21187895212665,0.56256288964444,0.984443529411765,0.958901960784314,0.36684547522175,0.627770534550196,NA
"Sambucusnigr","control","random","1000",1.96212979697874,2.14070660426081,0.704322399360135,1.21187895212665,0.56256288964444,0.933838565022421,0.741784753363229,0.212630608816456,0.589960886571056,NA
"Sambucusnigr","control","random","Npresences",1.96212979697874,2.14070660426081,0.704322399360135,1.21187895212665,0.56256288964444,0.908036666666667,0.710583333333333,0.144544669657818,0.739243807040417,NA
"Sambucusnigr","country","disk","1000",1.96212979697874,2.14070660426081,0.704322399360135,1.21187895212665,0.56256288964444,0.996853333333333,0.981207619047619,0.581242140607325,0.478487614080834,NA
"Sambucusnigr","country","random","1000",1.96212979697874,2.14070660426081,0.704322399360135,1.21187895212665,0.56256288964444,0.902834677419355,0.695443548387097,0.213587073088677,0.54367666232073,NA
"Sambucusnigr","country","random","Npresences",1.96212979697874,2.14070660426081,0.704322399360135,1.21187895212665,0.56256288964444,0.889391304347826,0.673450592885375,0.146634846219925,0.888526727509778,NA
"Sambucusnigr","pixel","disk","1000",1.96212979697874,2.14070660426081,0.704322399360135,1.21187895212665,0.56256288964444,0.995652916666667,0.977549583333333,0.396874316130767,0.515645371577575,NA
"Sambucusnigr","pixel","random","1000",1.96212979697874,2.14070660426081,0.704322399360135,1.21187895212665,0.56256288964444,0.902695121951219,0.689284552845528,0.236891322359489,0.415254237288136,NA
"Sambucusnigr","pixel","random","Npresences",1.96212979697874,2.14070660426081,0.704322399360135,1.21187895212665,0.56256288964444,0.895531135531136,0.666172161172161,0.129245051916902,0.888526727509778,NA
"Smilaxaspera","control","disk","1000",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.966249310344828,0.915786206896552,0.065624009920663,0.645371577574967,NA
"Smilaxaspera","control","disk","Npresences",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.982114532871972,0.952107266435986,0.0329820672475495,0.584093872229465,NA
"Smilaxaspera","control","random","1000",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.929739130434783,0.804602006688963,0.0735513948482668,0.816166883963494,NA
"Smilaxaspera","control","random","Npresences",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.944963333333333,0.8352,0.0470960939022545,0.833116036505867,NA
"Smilaxaspera","country","disk","1000",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.956179285714286,0.898013214285714,0.0778369209362789,0.66232073011734,NA
"Smilaxaspera","country","disk","Npresences",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.973577333333333,0.93783,0.0644056475486316,0.647327249022164,NA
"Smilaxaspera","country","random","1000",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.906841924398625,0.735,0.0542070818639785,0.804432855280313,NA
"Smilaxaspera","country","random","Npresences",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.934939597315436,0.793040268456376,0.0404431962564522,0.813559322033898,NA
"Smilaxaspera","pixel","disk","1000",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.956454545454545,0.896434006734007,0.0713540855776946,0.595827900912647,NA
"Smilaxaspera","pixel","disk","Npresences",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.9764,0.94074,0.0445624706718767,0.586701434159061,NA
"Smilaxaspera","pixel","random","1000",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.917557046979866,0.771506711409396,0.0684592160803583,0.8122555410691,NA
"Smilaxaspera","pixel","random","Npresences",-0.688445856235397,-0.65175675633576,0.0323693554101359,-0.777064613659709,-0.784781943746771,0.937816666666667,0.810826666666667,0.0343523098312769,0.805084745762712,NA
"Solanumnigru","control","disk","1000",-0.00520430342735665,-0.174559405995978,0.906021433686069,1.1132987065876,2.24352779954054,0.991655,0.972975,0.521302424530777,0.434810951760104,NA
"Solanumnigru","control","disk","Npresences",-0.00520430342735665,-0.174559405995978,0.906021433686069,1.1132987065876,2.24352779954054,0.967405925925926,0.925044444444444,0.556991116912923,0.344198174706649,NA
"Solanumnigru","control","random","1000",-0.00520430342735665,-0.174559405995978,0.906021433686069,1.1132987065876,2.24352779954054,0.8949625,0.676854166666667,0.255804001580861,0.608865710560626,NA
"Solanumnigru","control","random","Npresences",-0.00520430342735665,-0.174559405995978,0.906021433686069,1.1132987065876,2.24352779954054,0.887214285714286,0.652910714285714,0.172243755219181,0.880704041720991,NA
"Solanumnigru","country","disk","1000",-0.00520430342735665,-0.174559405995978,0.906021433686069,1.1132987065876,2.24352779954054,0.997583913043478,0.993172173913043,0.9999,0.29400260756193,NA
"Solanumnigru","country","random","1000",-0.00520430342735665,-0.174559405995978,0.906021433686069,1.1132987065876,2.24352779954054,0.874330396475771,0.608400881057269,0.2459501332082,0.662972620599739,NA
"Solanumnigru","country","random","Npresences",-0.00520430342735665,-0.174559405995978,0.906021433686069,1.1132987065876,2.24352779954054,0.855241610738255,0.583144295302013,0.141514577778455,0.978487614080834,NA
"Solanumnigru","pixel","disk","1000",-0.00520430342735665,-0.174559405995978,0.906021433686069,1.1132987065876,2.24352779954054,0.992370588235294,0.972835714285714,0.523058410189801,0.424380704041721,NA
"Solanumnigru","pixel","random","1000",-0.00520430342735665,-0.174559405995978,0.906021433686069,1.1132987065876,2.24352779954054,0.864868852459016,0.610168032786885,0.308971547773676,0.566492829204694,NA
"Solanumnigru","pixel","random","Npresences",-0.00520430342735665,-0.174559405995978,0.906021433686069,1.1132987065876,2.24352779954054,0.863507299270073,0.595204379562044,0.17544358276165,0.880704041720991,NA
"Taxusbaccata","control","disk","1000",-0.386790239619827,-0.0860378856814686,0.733969565046568,1.30418167743626,0.175483554950678,0.996741125541126,0.983851515151515,0.243589729631448,0.5,0.556629294470699
"Taxusbaccata","control","disk","Npresences",-0.386790239619827,-0.0860378856814686,0.733969565046568,1.30418167743626,0.175483554950678,0.962319285714286,0.918524642857143,0.271768517137423,0.447196870925684,0.552020100789193
"Taxusbaccata","control","random","1000",-0.386790239619827,-0.0860378856814686,0.733969565046568,1.30418167743626,0.175483554950678,0.899926530612245,0.695751020408163,0.133689643947056,0.815514993481095,0.652074549292095
"Taxusbaccata","control","random","Npresences",-0.386790239619827,-0.0860378856814686,0.733969565046568,1.30418167743626,0.175483554950678,0.890716262975779,0.678951557093426,0.109878582930406,0.739243807040417,0.682866164125803
"Taxusbaccata","country","disk","1000",-0.386790239619827,-0.0860378856814686,0.733969565046568,1.30418167743626,0.175483554950678,0.996983720930233,0.98942,0.433790189735946,0.438722294654498,0.450729424456506
"Taxusbaccata","country","random","1000",-0.386790239619827,-0.0860378856814686,0.733969565046568,1.30418167743626,0.175483554950678,0.859104545454545,0.601173636363636,0.14770366918639,0.815514993481095,0.649509932463874
"Taxusbaccata","pixel","disk","1000",-0.386790239619827,-0.0860378856814686,0.733969565046568,1.30418167743626,0.175483554950678,0.994779746835443,0.979289873417722,0.237393398055716,0.424380704041721,0.569449088593123
"Taxusbaccata","pixel","disk","Npresences",-0.386790239619827,-0.0860378856814686,0.733969565046568,1.30418167743626,0.175483554950678,0.971295517241379,0.93690275862069,0.240958228042422,0.462842242503259,0.575761229972669
